index,prediction,anomaly_score,status,Temperature,Pressure,Current,Accelerometer1RMS,Volume Flow RateRMS,possible_reason,severity,recommended_action
13131,-1,-0.0230156327217622,Anomaly,88.9874,0.054711,2.4024,0.6258670000000001,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13132,-1,-0.0262427647880607,Anomaly,89.2516,0.382638,1.71915,0.624081,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13134,-1,-0.0398447152003316,Anomaly,88.6861,0.710565,2.69005,0.625084,125.647,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13135,-1,-0.0363224725154603,Anomaly,88.51100000000001,-0.2732159999999999,2.63628,0.622476,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13136,-1,-0.0582749226113334,Anomaly,89.1899,-0.2732159999999999,1.8789,0.626087,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13137,-1,-0.0200697366336697,Anomaly,89.1595,-0.2732159999999999,2.3082700000000003,0.627425,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13138,-1,-0.027909970164203,Anomaly,89.0646,0.054711,2.74673,0.6258560000000001,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13139,-1,-0.0220744488248203,Anomaly,88.8433,0.382638,2.71946,0.6276109999999999,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13140,-1,-0.0164060655899698,Anomaly,88.3856,0.710565,2.54334,0.631054,125.679,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13141,-1,-0.0282336795812752,Anomaly,88.3248,0.054711,2.6602200000000003,0.627205,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13142,-1,-0.0288654055951431,Anomaly,88.4015,0.710565,1.82478,0.632004,125.647,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13143,-1,-0.0259088866041091,Anomaly,88.4282,0.382638,2.46973,0.627529,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13144,-1,-0.00063453729114,Anomaly,88.554,0.382638,2.70499,0.628911,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13145,-1,-0.0257987482167265,Anomaly,88.5395,0.382638,2.77989,0.624364,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13146,-1,-0.0303696136424954,Anomaly,88.6303,0.054711,3.23345,0.629401,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13147,-1,-0.0173382635693478,Anomaly,88.669,0.054711,2.91926,0.624468,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13148,-1,-0.0148424718252454,Anomaly,88.3437,0.054711,2.89739,0.6238199999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13149,-1,-0.0137885629465874,Anomaly,88.24700000000001,0.382638,2.81185,0.624735,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13150,-1,-0.0041984485580666,Anomaly,88.4275,0.382638,2.44104,0.623644,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13152,-1,-0.0105289597554776,Anomaly,88.4009,0.054711,2.80979,0.626961,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13153,-1,-0.0207627549573866,Anomaly,88.5211,0.054711,2.66079,0.6253489999999999,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13154,-1,-0.0197261237466789,Anomaly,88.4791,-0.2732159999999999,2.64,0.630121,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13155,-1,-0.0433244941077087,Anomaly,88.4166,0.710565,2.61184,0.627073,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13156,-1,-0.0407619704978037,Anomaly,88.3582,-0.2732159999999999,2.63843,0.633022,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13157,-1,-0.003094873502235,Anomaly,88.4035,0.054711,2.97553,0.630232,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13159,-1,-0.0262740017586373,Anomaly,88.3613,-0.601143,2.77639,0.626424,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13160,-1,-0.0048933202985332,Anomaly,88.4502,0.054711,2.63362,0.627729,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13162,-1,-0.0552216519691071,Anomaly,88.4327,-0.601143,3.08638,0.622677,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13163,-1,-0.024612915473771,Anomaly,88.4301,0.054711,2.3337,0.625627,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13165,-1,-0.0050091736910015,Anomaly,88.4643,0.382638,2.62259,0.622341,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13166,-1,-0.0169420106257722,Anomaly,88.3181,-0.2732159999999999,2.65743,0.625319,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13167,-1,-0.0012140646966608,Anomaly,88.4688,0.382638,2.70407,0.622795,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13168,-1,-0.012229721254335,Anomaly,88.4444,0.382638,2.62342,0.625853,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13169,-1,-0.0100025101194416,Anomaly,88.3956,0.382638,2.35805,0.627748,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13170,-1,-0.0187158468163357,Anomaly,88.3898,-0.2732159999999999,2.5014,0.6275189999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13171,-1,-0.0045098638053269,Anomaly,88.3563,0.054711,2.65723,0.625749,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13172,-1,-0.0206238745153614,Anomaly,88.4035,0.382638,2.57132,0.632957,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13173,-1,-0.0246158960526873,Anomaly,88.3333,0.054711,2.69516,0.623656,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13174,-1,-0.0199134979529056,Anomaly,88.3472,0.382638,2.91321,0.629447,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13175,-1,-0.0171063808321435,Anomaly,88.4875,0.054711,2.31686,0.629676,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13177,-1,-0.0154179412539797,Anomaly,88.3146,0.382638,2.68147,0.627323,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13178,-1,-0.0087070262630154,Anomaly,88.3765,0.054711,2.87525,0.623896,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13181,-1,-0.0141328113057433,Anomaly,88.4772,0.382638,3.01711,0.625736,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13182,-1,-0.0190952263530255,Anomaly,88.255,0.054711,2.91297,0.621854,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13183,-1,-0.0209213437090712,Anomaly,88.8884,0.054711,3.1204400000000003,0.623311,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13184,-1,-0.0191606439571467,Anomaly,88.2382,0.054711,2.71803,0.630293,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13185,-1,-0.0096979665191876,Anomaly,88.2668,0.054711,3.05053,0.637027,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13186,-1,-0.0409798239093555,Anomaly,88.3918,-0.2732159999999999,2.97146,0.6410399999999999,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13187,-1,-0.0314624293185777,Anomaly,88.1113,-0.2732159999999999,2.15187,0.635957,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13188,-1,-0.0346766087890512,Anomaly,88.8614,0.054711,2.79733,0.637687,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13189,-1,-0.0347698427570598,Anomaly,88.2474,0.382638,2.70408,0.634107,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13190,-1,-0.0008111468783491,Anomaly,88.3393,0.054711,2.09512,0.635067,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13191,-1,-0.0519640104338458,Anomaly,88.8656,0.054711,2.80594,0.623737,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13192,-1,-0.0342355021324222,Anomaly,88.2232,0.054711,3.1051,0.633062,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13193,-1,-0.0150525667537215,Anomaly,88.5186,0.054711,2.23841,0.628559,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13194,-1,-0.0189276246133535,Anomaly,88.8093,0.382638,2.79159,0.6308630000000001,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13195,-1,-0.0209808297822094,Anomaly,88.7598,0.382638,2.40069,0.626613,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13196,-1,-0.0150940067844053,Anomaly,88.2068,0.054711,2.36144,0.629042,127.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13197,-1,-0.0331533310197871,Anomaly,88.8843,0.054711,2.09153,0.6264,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13198,-1,-0.0197052730541349,Anomaly,88.7819,-0.2732159999999999,2.20035,0.6240479999999999,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13199,-1,-0.0090784194279096,Anomaly,88.7802,0.054711,2.5068200000000003,0.626128,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13200,-1,-0.0473497250158042,Anomaly,88.7547,-0.2732159999999999,2.81791,0.621436,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13201,-1,-0.0241153670653917,Anomaly,88.8138,-0.2732159999999999,2.04,0.622112,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13202,-1,-0.0117350106812533,Anomaly,88.7244,0.054711,2.58439,0.622912,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13203,-1,-2.87829501256498e-05,Anomaly,88.6788,0.054711,2.16692,0.625296,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13204,-1,-0.0097430810425064,Anomaly,88.7062,0.054711,1.94312,0.62421,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13205,-1,-0.039909609672315,Anomaly,88.8838,0.382638,0.963172,0.627905,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13206,-1,-0.0381628332369429,Anomaly,88.7033,0.054711,2.54508,0.630921,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13207,-1,-0.0265112434346324,Anomaly,88.9332,0.382638,2.22983,0.623302,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13208,-1,-0.0281549252177673,Anomaly,88.5215,0.054711,1.86403,0.63438,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13209,-1,-0.0442335748240407,Anomaly,88.8411,0.054711,1.41875,0.626785,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13210,-1,-0.0211384042418858,Anomaly,88.85600000000001,0.054711,1.84803,0.63057,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13211,-1,-0.0184692133401759,Anomaly,88.9123,0.382638,2.04081,0.628007,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13212,-1,-0.0011498584388707,Anomaly,88.853,0.054711,2.38385,0.6270220000000001,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13213,-1,-0.0239271849182165,Anomaly,88.9357,0.382638,2.0424900000000004,0.6300899999999999,127.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13214,-1,-0.0300848714255219,Anomaly,88.9723,0.382638,2.63943,0.624242,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13215,-1,-0.0243661051695218,Anomaly,88.96700000000001,0.054711,2.03178,0.623432,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13216,-1,-0.0425973358314861,Anomaly,88.882,0.382638,2.40716,0.628513,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13217,-1,-0.0171242613296154,Anomaly,88.9365,0.382638,2.21865,0.626364,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13218,-1,-0.0119646701304378,Anomaly,88.9333,0.054711,2.1448,0.627473,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13219,-1,-0.015938058941023,Anomaly,88.7912,0.054711,2.95959,0.63163,127.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13220,-1,-0.0485740736871443,Anomaly,88.7039,0.710565,2.39767,0.628631,126.323,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13221,-1,-0.0557658777933687,Anomaly,89.04700000000001,-0.2732159999999999,2.73122,0.634767,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13222,-1,-0.0250484302516037,Anomaly,88.8895,0.054711,2.73076,0.627038,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13223,-1,-0.0203753005624743,Anomaly,88.9188,0.054711,2.68382,0.636999,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13224,-1,-0.0190009494928686,Anomaly,88.8083,0.054711,2.77013,0.633101,127.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13225,-1,-0.0173169252456778,Anomaly,88.6669,0.054711,2.3582400000000003,0.626242,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13226,-1,-0.0209241206139995,Anomaly,89.0103,0.382638,2.45054,0.630608,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13227,-1,-0.01485827704451,Anomaly,88.8249,0.054711,2.44597,0.628134,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13228,-1,-0.0393051333169605,Anomaly,88.932,-0.2732159999999999,0.953947,0.627352,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13229,-1,-0.0191451838348096,Anomaly,89.016,0.054711,2.26003,0.626325,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13231,-1,-0.0152083537811961,Anomaly,88.7657,0.382638,2.88206,0.6259680000000001,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13232,-1,-0.023633557553226,Anomaly,88.3425,0.054711,2.97274,0.630402,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13233,-1,-0.0300968100392042,Anomaly,88.9316,0.382638,2.62543,0.630787,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13234,-1,-0.0290386850760365,Anomaly,89.0749,0.382638,3.1993,0.629848,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13235,-1,-0.0398293211568072,Anomaly,89.1201,0.382638,2.7258400000000003,0.633513,127.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13236,-1,-0.0354606388721934,Anomaly,88.4036,0.054711,1.71147,0.634001,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13237,-1,-0.042435553713198,Anomaly,89.1593,-0.2732159999999999,2.61389,0.631554,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13238,-1,-0.0141417174009019,Anomaly,88.2062,0.054711,2.96367,0.632812,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13239,-1,-0.0437296437866336,Anomaly,88.7436,0.054711,0.959636,0.634568,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13240,-1,-0.0932973101994772,Anomaly,89.1017,-0.601143,3.08536,0.629147,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13241,-1,-0.0521106146803618,Anomaly,88.2752,-0.2732159999999999,2.81495,0.632232,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13242,-1,-0.0288489215519202,Anomaly,88.9964,-0.2732159999999999,2.7104,0.629677,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13243,-1,-0.0095952805563265,Anomaly,88.3494,0.054711,2.6004,0.632336,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13244,-1,-0.031178435417599,Anomaly,88.17399999999999,0.382638,2.47733,0.627266,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13245,-1,-0.0478502965531153,Anomaly,88.4752,0.382638,0.976079,0.6281800000000001,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13246,-1,-0.0364970773790964,Anomaly,88.163,0.054711,2.65029,0.6233029999999999,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13248,-1,-0.0075648725735023,Anomaly,88.4181,0.382638,2.7279400000000003,0.6276520000000001,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13249,-1,-0.0018989286664498,Anomaly,88.1834,0.382638,2.55191,0.6242,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13250,-1,-0.01713230567284,Anomaly,88.4749,-0.2732159999999999,2.65168,0.6263529999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13251,-1,-0.0393575752337581,Anomaly,88.3869,0.054711,2.0435,0.62492,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13252,-1,-0.0626394099815242,Anomaly,88.3908,0.710565,1.10113,0.627558,126.322,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13253,-1,-0.0740372382871342,Anomaly,88.2104,-0.2732159999999999,2.05199,0.627588,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13254,-1,-0.0412436105021742,Anomaly,88.4537,-0.2732159999999999,2.81048,0.628776,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13255,-1,-0.0503455551409399,Anomaly,88.4569,-0.601143,1.94649,0.627666,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13256,-1,-0.0420399170808497,Anomaly,88.3822,-0.601143,2.8250900000000003,0.628526,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13257,-1,-0.0344694286036929,Anomaly,88.2175,0.054711,3.1791,0.629567,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13258,-1,-0.0157423412495357,Anomaly,88.2786,0.382638,2.5847,0.626141,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13259,-1,-0.0062433684021291,Anomaly,87.9393,0.054711,2.88459,0.625568,125.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13260,-1,-0.0534401169517427,Anomaly,88.2751,-0.2732159999999999,1.54147,0.622614,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13261,-1,-0.0302656947508086,Anomaly,88.2258,0.382638,2.6004400000000003,0.626602,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13262,-1,-0.0453294650785742,Anomaly,88.2446,0.710565,1.6076700000000002,0.624358,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13263,-1,-0.030183281680669,Anomaly,88.133,0.054711,1.75301,0.623328,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13264,-1,-0.00925969485819,Anomaly,88.1809,0.054711,2.51989,0.623541,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13266,-1,-0.0251810813255225,Anomaly,88.1382,0.382638,1.9412,0.623129,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13267,-1,-0.0224055032240984,Anomaly,88.189,0.382638,1.86452,0.626078,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13268,-1,-0.0257707113749062,Anomaly,88.2202,0.382638,1.80386,0.626202,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13269,-1,-0.0357528901021769,Anomaly,88.2391,0.054711,3.13709,0.627934,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13270,-1,-0.0186571758908487,Anomaly,88.3347,0.054711,1.8385,0.6282909999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13271,-1,-0.0341566501423015,Anomaly,88.6685,0.054711,3.11147,0.627454,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13272,-1,-0.020318824300859,Anomaly,88.2204,0.054711,2.296,0.631007,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13273,-1,-0.0142048323829302,Anomaly,88.0176,0.054711,1.90434,0.626367,127.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13274,-1,-0.0245439959250685,Anomaly,88.1014,0.054711,1.83654,0.62443,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13275,-1,-0.0345823981007197,Anomaly,88.6402,0.054711,1.90498,0.629786,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13276,-1,-0.0386443227921347,Anomaly,88.0292,0.054711,2.89293,0.625555,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13277,-1,-0.0091966795665113,Anomaly,88.4008,0.054711,1.92333,0.62597,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13278,-1,-0.0151781531022469,Anomaly,88.0675,0.054711,2.3673,0.621271,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13279,-1,-0.0153286036441493,Anomaly,88.2574,0.054711,2.88271,0.6229140000000001,125.322,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13280,-1,-0.0413420141203531,Anomaly,88.212,0.710565,2.54662,0.621359,125.679,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13281,-1,-0.0317928259984815,Anomaly,88.3911,0.710565,2.81298,0.6207590000000001,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13282,-1,-0.0422342059666025,Anomaly,88.4649,-0.2732159999999999,1.80093,0.619679,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13283,-1,-0.0391173448826837,Anomaly,88.1777,0.054711,2.68308,0.6254430000000001,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13284,-1,-0.0081859156973728,Anomaly,88.2116,0.054711,2.63369,0.624237,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13285,-1,-0.0045688538156972,Anomaly,88.4993,0.054711,2.54791,0.62624,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13286,-1,-0.0079891665574142,Anomaly,88.6757,0.054711,2.15566,0.6238060000000001,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13287,-1,-0.0525399813493728,Anomaly,88.6442,-0.2732159999999999,3.07566,0.628746,126.322,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13288,-1,-0.0458050001917746,Anomaly,88.6843,0.710565,2.66547,0.628764,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
