index,prediction,anomaly_score,status,Temperature,Pressure,Current,Accelerometer1RMS,Volume Flow RateRMS,possible_reason,severity,recommended_action
13034,-1,-0.0265086727481839,Anomaly,88.95200000000001,0.054711,2.34236,0.641779,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13035,-1,-0.002948535615491,Anomaly,89.0801,0.054711,2.01155,0.639718,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13036,-1,-0.0049529986449371,Anomaly,88.9732,0.054711,2.50247,0.643109,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13037,-1,-0.0122877084113184,Anomaly,89.0834,-0.2732159999999999,2.52953,0.639034,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13038,-1,-0.011629299554845,Anomaly,88.9244,0.382638,2.14412,0.640424,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13039,-1,-0.0266487292582742,Anomaly,89.1921,0.054711,3.06001,0.637651,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13040,-1,-0.0205059019512486,Anomaly,88.9213,0.054711,2.19191,0.640031,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13041,-1,-0.0234824023740389,Anomaly,89.0335,0.382638,2.2216,0.6377619999999999,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13042,-1,-0.0275541353539686,Anomaly,88.9405,0.054711,2.50866,0.63794,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13043,-1,-0.0164710234687557,Anomaly,89.0019,-0.2732159999999999,2.39048,0.636621,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13044,-1,-0.0165507422711815,Anomaly,89.0338,0.382638,2.63952,0.63722,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13045,-1,-0.0030486800528197,Anomaly,88.9749,0.054711,2.75175,0.635555,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13047,-1,-0.0135876580173771,Anomaly,89.094,0.054711,2.45436,0.639305,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13048,-1,-0.0119838806567202,Anomaly,89.0662,0.054711,2.63433,0.63769,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13049,-1,-0.0187680191306205,Anomaly,89.1165,0.054711,2.10157,0.641674,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13050,-1,-0.0260778691437577,Anomaly,88.9954,0.382638,2.66004,0.6385029999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13051,-1,-0.0147991078077327,Anomaly,89.0736,-0.2732159999999999,2.17041,0.6403369999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13052,-1,-0.0128608006719683,Anomaly,89.0621,0.054711,2.07563,0.635328,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13053,-1,-0.044041900030515,Anomaly,88.5303,0.054711,2.5632,0.644404,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13054,-1,-0.0236935867907566,Anomaly,88.9114,0.054711,2.83797,0.636836,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13055,-1,-0.0136326364912009,Anomaly,88.7628,0.054711,2.0895,0.639899,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13056,-1,-0.0008067541666491,Anomaly,88.5012,0.054711,2.6554,0.6397149999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13057,-1,-0.03231854317304,Anomaly,88.5901,0.710565,2.84043,0.637192,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13058,-1,-0.0230223100391119,Anomaly,88.3813,0.710565,2.56664,0.6328779999999999,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13059,-1,-0.0459426076922628,Anomaly,89.0896,0.054711,2.00929,0.633663,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13060,-1,-0.0444773555763068,Anomaly,88.5039,0.382638,2.5815,0.634574,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13061,-1,-0.0121282693956951,Anomaly,88.4133,0.054711,2.16495,0.631721,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13062,-1,-0.0404361879948351,Anomaly,88.3463,-0.601143,2.42049,0.633792,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13063,-1,-0.0230798471346245,Anomaly,88.5099,-0.601143,2.18677,0.632915,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13064,-1,-0.0076614894204231,Anomaly,88.54700000000001,0.054711,2.38873,0.632463,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13065,-1,-0.0226300575863396,Anomaly,88.495,0.054711,2.02915,0.63561,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13066,-1,-0.0284875674540754,Anomaly,88.5009,0.054711,2.54769,0.6387970000000001,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13067,-1,-0.0335321417497403,Anomaly,88.5382,0.054711,2.4398,0.632946,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13068,-1,-0.03849933537437,Anomaly,88.6242,0.382638,2.09448,0.641286,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13069,-1,-0.0170386619689989,Anomaly,88.494,0.054711,2.17482,0.636655,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13070,-1,-0.0188529819928373,Anomaly,88.5934,0.054711,2.50276,0.635691,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13071,-1,-0.02433628486513,Anomaly,88.3524,0.054711,2.00989,0.644007,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13072,-1,-0.04767741978545,Anomaly,88.4816,0.382638,1.11761,0.633386,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13073,-1,-0.0208642169926597,Anomaly,88.5823,0.054711,2.19087,0.639626,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13074,-1,-0.0351846038112962,Anomaly,88.4537,0.382638,2.64515,0.633672,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13075,-1,-0.0112843494087208,Anomaly,88.6019,-0.2732159999999999,2.6225,0.635695,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13076,-1,-0.0060256205115839,Anomaly,88.6001,0.054711,2.42482,0.63247,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13077,-1,-0.0124081055007875,Anomaly,88.5869,0.382638,1.80944,0.634556,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13078,-1,-0.0036551087003231,Anomaly,88.5658,0.054711,2.23342,0.6326890000000001,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13079,-1,-0.0129459540028954,Anomaly,88.4488,0.054711,2.28822,0.625713,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13080,-1,-0.0223274719216064,Anomaly,88.588,0.054711,2.54091,0.6287510000000001,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13081,-1,-0.0216123792357004,Anomaly,88.46,0.382638,2.20729,0.626657,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13082,-1,-0.0068228092534403,Anomaly,88.5617,0.054711,2.06671,0.626257,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13083,-1,-0.0131820844617712,Anomaly,88.6581,0.382638,2.61334,0.627246,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13084,-1,-0.0203400732049177,Anomaly,88.4801,0.054711,2.47663,0.6289020000000001,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13085,-1,-0.0418667704956609,Anomaly,88.4891,0.710565,2.77448,0.626329,126.323,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13086,-1,-0.0262704611408171,Anomaly,88.5483,0.710565,2.26297,0.633192,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13087,-1,-0.0403363232669585,Anomaly,88.4688,0.382638,2.80272,0.630167,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13088,-1,-0.0162499097768672,Anomaly,88.4138,0.382638,1.61989,0.632828,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13089,-1,-0.0388978361307515,Anomaly,88.5461,-0.2732159999999999,2.82972,0.62721,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13090,-1,-0.0381309191117151,Anomaly,88.3911,0.054711,2.92333,0.637821,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13091,-1,-0.0326503200789567,Anomaly,88.4085,-0.2732159999999999,2.86199,0.622218,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13092,-1,-0.0062508720402556,Anomaly,88.2801,0.054711,2.7465,0.622575,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13093,-1,-0.006747113646464,Anomaly,88.4025,0.054711,2.08551,0.631309,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13094,-1,-0.0371136138723507,Anomaly,88.7653,0.054711,3.04518,0.631301,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13095,-1,-0.0494113716073856,Anomaly,88.5081,-0.2732159999999999,2.9471700000000003,0.628115,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13096,-1,-0.0210383099895463,Anomaly,88.4249,-0.2732159999999999,3.07378,0.630212,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13097,-1,-0.015547381949828,Anomaly,88.3991,-0.2732159999999999,2.74697,0.627677,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13098,-1,-0.017306239222586,Anomaly,88.5642,0.054711,2.85067,0.625502,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13099,-1,-0.0359888208485656,Anomaly,88.806,0.710565,2.78397,0.6277159999999999,125.679,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13100,-1,-0.0445875965335013,Anomaly,88.2689,0.382638,2.85437,0.6287689999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13101,-1,-0.0285925510704364,Anomaly,88.3577,-0.2732159999999999,2.99246,0.627871,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13102,-1,-0.0162118581283067,Anomaly,88.40799999999999,0.054711,2.70112,0.632443,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13103,-1,-0.0428652277008768,Anomaly,88.1608,0.054711,3.10002,0.629169,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13104,-1,-0.0167995413300908,Anomaly,88.3305,0.054711,2.73156,0.628775,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13105,-1,-0.0166786384477088,Anomaly,88.5702,-0.2732159999999999,2.68521,0.630738,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13106,-1,-0.0323911067293672,Anomaly,88.7913,-0.2732159999999999,2.92245,0.63355,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13107,-1,-0.0363015950638243,Anomaly,88.8193,0.382638,2.6895,0.625762,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13108,-1,-0.0500001789245471,Anomaly,88.9481,0.382638,3.08138,0.6360640000000001,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13109,-1,-0.0414438443409331,Anomaly,88.9251,0.382638,2.64185,0.628899,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13110,-1,-0.0299882550015629,Anomaly,88.7776,0.054711,2.73107,0.6321760000000001,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13111,-1,-0.0537623970261171,Anomaly,88.9691,0.054711,3.12773,0.6290899999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13112,-1,-0.0183580114416127,Anomaly,89.0348,0.054711,2.81794,0.631576,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13113,-1,-0.0342394883429917,Anomaly,88.8763,0.054711,3.1441,0.624321,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13114,-1,-0.0534306651845577,Anomaly,88.8799,0.710565,2.87193,0.629596,125.647,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13115,-1,-0.0194365305911875,Anomaly,88.8378,0.382638,2.55461,0.629049,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13116,-1,-0.0306471415729372,Anomaly,88.7788,0.054711,2.95971,0.624498,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13117,-1,-0.0075944175591338,Anomaly,88.8637,0.054711,2.58851,0.628441,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13118,-1,-0.0199601933031043,Anomaly,88.8288,0.382638,2.06839,0.624424,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13119,-1,-0.020015129660333,Anomaly,88.4533,0.382638,2.52718,0.626904,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13120,-1,-0.0197876690724712,Anomaly,88.8003,0.382638,2.64779,0.627367,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13121,-1,-0.0281098447324668,Anomaly,88.7339,0.054711,2.45482,0.626333,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13122,-1,-0.0389028084269057,Anomaly,88.9769,0.054711,3.02462,0.629848,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13123,-1,-0.0696328117346661,Anomaly,88.7242,0.054711,1.20618,0.631555,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13124,-1,-0.0357436598739638,Anomaly,89.1197,0.054711,1.99914,0.633684,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13125,-1,-0.0528703087740135,Anomaly,88.8779,0.710565,2.88943,0.625844,125.323,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13126,-1,-0.0522640578047077,Anomaly,89.0331,-0.2732159999999999,1.7845099999999998,0.630315,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13127,-1,-0.0536250245058546,Anomaly,88.6191,0.054711,3.07622,0.6273449999999999,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13128,-1,-0.0253068860896076,Anomaly,88.6675,0.054711,3.119,0.631671,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13129,-1,-0.0438632537720002,Anomaly,88.8805,0.054711,1.84262,0.622777,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13130,-1,-0.0235620498881585,Anomaly,88.39299999999999,0.054711,1.83469,0.62866,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13131,-1,-0.0357386061737388,Anomaly,88.9874,0.054711,2.4024,0.6258670000000001,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13132,-1,-0.0260861626478287,Anomaly,89.2516,0.382638,1.71915,0.624081,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13133,-1,-0.0115004733402102,Anomaly,89.0558,0.054711,2.76016,0.623841,127.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13134,-1,-0.05355264869161,Anomaly,88.6861,0.710565,2.69005,0.625084,125.647,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13135,-1,-0.0324283854925215,Anomaly,88.51100000000001,-0.2732159999999999,2.63628,0.622476,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13136,-1,-0.0500595495404633,Anomaly,89.1899,-0.2732159999999999,1.8789,0.626087,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13137,-1,-0.0137373107663498,Anomaly,89.1595,-0.2732159999999999,2.3082700000000003,0.627425,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13138,-1,-0.0311919232427426,Anomaly,89.0646,0.054711,2.74673,0.6258560000000001,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13139,-1,-0.022025670581023,Anomaly,88.8433,0.382638,2.71946,0.6276109999999999,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13140,-1,-0.0302311267573011,Anomaly,88.3856,0.710565,2.54334,0.631054,125.679,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13141,-1,-0.0274301889426309,Anomaly,88.3248,0.054711,2.6602200000000003,0.627205,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13142,-1,-0.0383423249355666,Anomaly,88.4015,0.710565,1.82478,0.632004,125.647,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13143,-1,-0.0385809489848918,Anomaly,88.4282,0.382638,2.46973,0.627529,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13144,-1,-0.0141246435382816,Anomaly,88.554,0.382638,2.70499,0.628911,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13145,-1,-0.0355993899900994,Anomaly,88.5395,0.382638,2.77989,0.624364,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13146,-1,-0.0351297507427814,Anomaly,88.6303,0.054711,3.23345,0.629401,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13147,-1,-0.0259041726859599,Anomaly,88.669,0.054711,2.91926,0.624468,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13148,-1,-0.0345642339159109,Anomaly,88.3437,0.054711,2.89739,0.6238199999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13149,-1,-0.022630002782093,Anomaly,88.24700000000001,0.382638,2.81185,0.624735,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13150,-1,-0.0119528647063529,Anomaly,88.4275,0.382638,2.44104,0.623644,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13151,-1,-0.0053342241394452,Anomaly,88.4504,0.054711,2.57484,0.622941,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13152,-1,-0.017980718355875,Anomaly,88.4009,0.054711,2.80979,0.626961,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13153,-1,-0.0244930424212002,Anomaly,88.5211,0.054711,2.66079,0.6253489999999999,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13154,-1,-0.0193170746194947,Anomaly,88.4791,-0.2732159999999999,2.64,0.630121,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13155,-1,-0.0616257820462752,Anomaly,88.4166,0.710565,2.61184,0.627073,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
13156,-1,-0.0467633632756194,Anomaly,88.3582,-0.2732159999999999,2.63843,0.633022,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13157,-1,-0.0154002555384222,Anomaly,88.4035,0.054711,2.97553,0.630232,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13158,-1,-0.0124739108209442,Anomaly,88.4747,0.054711,2.53462,0.627428,125.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13159,-1,-0.0357603863569399,Anomaly,88.3613,-0.601143,2.77639,0.626424,125.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13160,-1,-0.0126615381706028,Anomaly,88.4502,0.054711,2.63362,0.627729,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13162,-1,-0.069044189767581,Anomaly,88.4327,-0.601143,3.08638,0.622677,125.647,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13163,-1,-0.0318994294491139,Anomaly,88.4301,0.054711,2.3337,0.625627,126.36,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13164,-1,-0.0068287909715827,Anomaly,88.4882,0.054711,2.25045,0.622725,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13165,-1,-0.0132851913409819,Anomaly,88.4643,0.382638,2.62259,0.622341,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13166,-1,-0.0168850707351133,Anomaly,88.3181,-0.2732159999999999,2.65743,0.625319,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13167,-1,-0.0099168365222088,Anomaly,88.4688,0.382638,2.70407,0.622795,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13168,-1,-0.004595324382743,Anomaly,88.4444,0.382638,2.62342,0.625853,126.679,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13169,-1,-0.0218410075031479,Anomaly,88.3956,0.382638,2.35805,0.627748,126.323,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13170,-1,-0.0145541853261474,Anomaly,88.3898,-0.2732159999999999,2.5014,0.6275189999999999,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13171,-1,-0.0120604388038896,Anomaly,88.3563,0.054711,2.65723,0.625749,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13172,-1,-0.0196915997449096,Anomaly,88.4035,0.382638,2.57132,0.632957,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13173,-1,-0.0275443593705515,Anomaly,88.3333,0.054711,2.69516,0.623656,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13174,-1,-0.0363896407810985,Anomaly,88.3472,0.382638,2.91321,0.629447,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13175,-1,-0.027052466230284,Anomaly,88.4875,0.054711,2.31686,0.629676,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13176,-1,-0.0187583083117828,Anomaly,88.2231,0.054711,2.95153,0.628178,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13177,-1,-0.0222609511788348,Anomaly,88.3146,0.382638,2.68147,0.627323,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13178,-1,-0.026974278227532,Anomaly,88.3765,0.054711,2.87525,0.623896,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13179,-1,-0.009961112835201,Anomaly,88.2485,0.054711,2.68543,0.622035,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13181,-1,-0.0231185495076564,Anomaly,88.4772,0.382638,3.01711,0.625736,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
13182,-1,-0.0195029179115429,Anomaly,88.255,0.054711,2.91297,0.621854,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
13183,-1,-0.0447592771947196,Anomaly,88.8884,0.054711,3.1204400000000003,0.623311,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
